customer_id,signup_date,region,age,plan,contract,payment_method,tenure_months,monthly_charges,support_tickets,late_payments,nps,usage_hours,last_login_days,auto_pay,churn,churn_date
CUST-01295,2026-03-25,Sudeste,25,Padrão,Mensal,Pix,3,96.82,0,0,3,28.2,6,Não,1,2026-04-01
CUST-01296,2025-07-18,Sudeste,60,Básico,Mensal,Débito automático,11,61.16,1,1,5,23.2,31,Sim,0,
CUST-01297,2024-05-30,Sudeste,42,Padrão,Anual,Pix,25,116.14,0,2,10,29.1,5,Sim,0,
CUST-01298,2024-09-30,Sudeste,30,Básico,Mensal,Pix,21,53.01,2,0,0,32.7,15,Não,1,2026-06-06
CUST-01299,2021-07-22,Nordeste,39,Básico,Mensal,Débito automático,60,70.9,3,1,6,45.7,0,Não,0,
CUST-01300,2023-02-28,Sudeste,18,Básico,Anual,Boleto,40,79.2,3,2,6,47.4,4,Sim,0,
CUST-01301,2020-11-01,Sudeste,26,Padrão,Anual,Boleto,68,118.34,0,0,8,67.1,6,Sim,0,
CUST-01302,2025-11-01,Sul,39,Padrão,Bienal,Pix,8,96.37,2,0,3,38.9,5,Sim,0,
CUST-01303,2024-10-01,Nordeste,49,Premium,Mensal,Débito automático,21,145.38,1,1,5,9.2,6,Não,1,2026-01-01
CUST-01304,2025-09-03,Sudeste,18,Padrão,Anual,Pix,10,89.06,4,0,6,30.8,3,Sim,0,
CUST-01305,2023-10-17,Nordeste,34,Padrão,Mensal,Boleto,32,76.79,4,0,8,31.6,14,Sim,1,2026-04-21
CUST-01306,2025-10-31,Centro-Oeste,51,Padrão,Anual,Boleto,8,108.6,0,1,7,27.5,3,Sim,0,
CUST-01307,2024-02-02,Sul,22,Padrão,Mensal,Pix,29,109.47,0,2,4,9.5,2,Sim,0,
CUST-01308,2025-04-13,Nordeste,42,Premium,Mensal,Débito automático,14,160.64,1,0,6,46.2,8,Sim,0,
CUST-01309,2022-10-11,Sudeste,40,Padrão,Bienal,Débito automático,45,79.73,4,1,5,36.5,10,Sim,1,2026-02-01
CUST-01310,2024-05-30,Norte,60,Básico,Anual,Pix,25,53.89,0,2,8,26.6,6,Sim,0,
CUST-01311,2025-12-23,Sudeste,36,Padrão,Anual,Cartão,6,118.32,2,0,7,18.1,2,Sim,0,
CUST-01312,2022-04-27,Centro-Oeste,37,Básico,Mensal,Boleto,50,67.54,2,1,10,32.4,16,Não,0,
CUST-01313,2022-04-24,Sul,49,Básico,Anual,Cartão,50,69.96,0,0,6,91.3,7,Sim,0,
CUST-01314,2022-12-11,Sudeste,23,Padrão,Mensal,Pix,43,145.31,2,0,6,36.5,6,Sim,1,2026-03-30
CUST-01315,2024-12-26,Sudeste,36,Premium,Mensal,Cartão,18,163.59,2,0,6,33.8,6,Não,1,2026-02-19
CUST-01316,2023-05-10,Nordeste,34,Básico,Mensal,Boleto,38,39.0,3,0,7,18.5,22,Não,0,
CUST-01317,2022-02-18,Sul,37,Básico,Mensal,Débito automático,53,43.58,1,0,9,41.6,2,Sim,0,
CUST-01318,2024-08-05,Sudeste,49,Premium,Mensal,Cartão,23,163.28,1,0,6,25.0,14,Sim,0,
CUST-01319,2024-06-13,Nordeste,46,Básico,Anual,Boleto,24,59.26,1,0,6,42.5,2,Sim,0,
CUST-01320,2024-02-15,Centro-Oeste,30,Básico,Mensal,Débito automático,28,56.59,0,1,8,11.6,10,Sim,0,
CUST-01321,2022-10-31,Sul,41,Padrão,Anual,Cartão,44,96.84,0,2,5,19.9,2,Sim,0,
CUST-01322,2023-12-21,Sul,57,Premium,Bienal,Cartão,30,148.02,2,0,8,24.6,17,Sim,0,
CUST-01323,2023-03-20,Sudeste,29,Padrão,Mensal,Pix,39,104.23,3,1,6,28.7,10,Não,1,2026-05-21
CUST-01324,2024-08-08,Nordeste,41,Padrão,Anual,Boleto,23,118.52,1,0,5,65.1,1,Sim,0,
CUST-01325,2024-08-18,Sudeste,37,Básico,Mensal,Pix,22,83.25,2,0,3,56.5,11,Não,1,2026-06-12
CUST-01326,2023-02-23,Centro-Oeste,38,Básico,Bienal,Cartão,40,82.86,3,0,5,39.1,7,Não,0,
CUST-01327,2025-02-20,Sudeste,19,Padrão,Mensal,Cartão,16,85.62,0,0,7,18.5,1,Sim,0,
CUST-01328,2025-06-12,Sul,56,Premium,Mensal,Pix,12,158.72,1,2,7,18.9,25,Não,0,
CUST-01329,2025-03-01,Sudeste,30,Básico,Mensal,Cartão,16,54.61,2,0,7,53.7,7,Não,0,
CUST-01330,2024-10-06,Sudeste,51,Básico,Bienal,Boleto,21,67.29,2,1,4,27.7,8,Sim,0,
CUST-01331,2024-05-04,Nordeste,32,Básico,Mensal,Cartão,26,57.84,2,1,7,22.7,6,Sim,0,
CUST-01332,2025-01-03,Sul,31,Básico,Anual,Boleto,18,55.84,3,1,4,26.1,8,Não,1,2026-01-30
CUST-01333,2024-10-11,Sul,54,Básico,Mensal,Boleto,20,79.36,0,0,4,30.8,2,Não,1,2026-01-15
CUST-01334,2023-09-24,Norte,51,Básico,Anual,Débito automático,33,60.38,1,1,9,37.5,2,Sim,1,2026-06-13
CUST-01335,2025-05-02,Norte,42,Padrão,Mensal,Cartão,14,100.74,2,0,7,30.0,7,Sim,1,2026-01-28
CUST-01336,2022-12-12,Centro-Oeste,48,Básico,Mensal,Pix,43,64.79,2,2,8,9.8,1,Sim,0,
CUST-01337,2025-06-04,Sudeste,36,Padrão,Mensal,Boleto,13,108.47,0,1,10,34.5,5,Não,0,
CUST-01338,2024-05-11,Sul,39,Padrão,Mensal,Pix,26,108.55,2,0,7,38.7,2,Não,0,
CUST-01339,2024-06-10,Centro-Oeste,31,Premium,Anual,Cartão,25,180.73,0,0,9,38.1,3,Sim,0,
CUST-01340,2021-07-05,Sudeste,50,Premium,Anual,Cartão,60,141.0,1,1,8,30.2,17,Sim,0,
CUST-01341,2024-07-13,Sudeste,31,Básico,Mensal,Pix,23,63.54,1,1,6,17.8,9,Sim,0,
CUST-01342,2022-07-30,Nordeste,57,Básico,Mensal,Pix,47,57.57,4,0,7,14.4,18,Sim,1,2026-02-11
CUST-01343,2023-03-16,Sul,35,Padrão,Mensal,Débito automático,40,94.79,1,0,5,26.1,3,Sim,0,
CUST-01344,2025-02-03,Sul,39,Básico,Anual,Boleto,17,69.61,3,0,8,46.3,12,Sim,0,
CUST-01345,2021-11-04,Norte,48,Básico,Anual,Boleto,56,77.15,0,1,9,23.0,15,Sim,0,
CUST-01346,2025-01-01,Sul,39,Básico,Bienal,Débito automático,18,50.72,0,2,4,115.0,1,Não,0,
CUST-01347,2024-10-06,Sudeste,35,Premium,Bienal,Boleto,21,182.62,2,0,5,50.6,3,Não,0,
CUST-01348,2023-08-10,Sudeste,39,Básico,Mensal,Cartão,35,39.0,3,1,6,27.0,11,Não,0,
CUST-01349,2024-11-15,Sudeste,50,Padrão,Mensal,Cartão,19,107.26,0,0,5,25.7,4,Não,0,
CUST-01350,2025-10-13,Sudeste,31,Padrão,Bienal,Boleto,8,86.53,2,0,7,28.6,2,Sim,0,
CUST-01351,2024-09-20,Nordeste,37,Padrão,Mensal,Pix,21,90.02,1,3,8,32.6,32,Não,0,
CUST-01352,2024-09-30,Centro-Oeste,39,Básico,Mensal,Débito automático,21,59.84,2,1,10,16.5,1,Sim,0,
CUST-01353,2025-06-26,Sudeste,49,Premium,Mensal,Cartão,12,153.42,0,2,6,24.1,3,Sim,0,
CUST-01354,2024-05-03,Sudeste,38,Padrão,Anual,Cartão,26,58.91,1,1,6,64.8,4,Não,0,
CUST-01355,2024-04-13,Centro-Oeste,61,Padrão,Anual,Boleto,26,107.56,3,1,8,41.3,6,Sim,0,
CUST-01356,2023-08-31,Sudeste,37,Básico,Bienal,Débito automático,34,69.92,2,0,7,28.3,5,Sim,0,
CUST-01357,2025-07-30,Sul,36,Padrão,Mensal,Débito automático,11,96.75,0,1,4,38.6,5,Não,0,
CUST-01358,2025-07-27,Sul,37,Padrão,Mensal,Cartão,11,95.65,3,0,5,29.2,4,Não,1,2026-05-20
CUST-01359,2022-11-02,Nordeste,23,Padrão,Mensal,Pix,44,93.78,1,0,6,48.5,4,Sim,0,
CUST-01360,2025-05-17,Sudeste,27,Básico,Anual,Boleto,13,39.0,1,2,9,75.7,9,Sim,0,
CUST-01361,2023-12-10,Nordeste,33,Básico,Mensal,Débito automático,31,39.0,0,0,9,32.4,5,Sim,0,
CUST-01362,2024-09-07,Sudeste,53,Básico,Bienal,Cartão,22,70.25,2,0,5,16.9,1,Não,0,
CUST-01363,2025-03-28,Nordeste,39,Básico,Mensal,Pix,15,73.91,2,0,5,18.6,5,Não,0,
CUST-01364,2021-08-08,Sudeste,33,Básico,Anual,Cartão,59,67.36,1,0,9,53.4,8,Não,0,
CUST-01365,2024-04-16,Sul,54,Básico,Anual,Boleto,26,64.31,4,1,6,74.3,39,Não,1,2026-02-26
CUST-01366,2025-02-01,Sul,58,Premium,Mensal,Cartão,17,169.96,4,0,8,23.3,4,Sim,0,
CUST-01367,2025-11-09,Sudeste,54,Padrão,Anual,Débito automático,7,109.03,2,0,7,22.7,12,Sim,0,
CUST-01368,2023-04-17,Sudeste,29,Premium,Mensal,Cartão,39,148.01,1,1,7,41.8,14,Não,1,2026-02-10
CUST-01369,2025-05-14,Sudeste,33,Padrão,Anual,Boleto,13,102.11,1,1,6,16.2,4,Sim,0,
CUST-01370,2021-11-13,Sudeste,61,Padrão,Anual,Boleto,56,94.85,2,1,9,41.8,15,Sim,0,
CUST-01371,2024-07-08,Sudeste,42,Básico,Mensal,Cartão,24,55.04,0,0,4,44.5,12,Não,0,
CUST-01372,2020-07-06,Norte,36,Padrão,Mensal,Cartão,72,114.96,0,0,6,21.8,13,Não,1,2026-03-21
CUST-01373,2024-09-17,Sudeste,48,Básico,Bienal,Pix,21,81.05,2,0,9,11.9,3,Não,0,
CUST-01374,2025-06-29,Nordeste,51,Padrão,Bienal,Boleto,12,66.15,2,2,7,21.6,31,Sim,0,
CUST-01375,2024-03-23,Norte,32,Premium,Anual,Boleto,27,155.43,1,0,7,46.7,12,Sim,1,2026-05-02
CUST-01376,2025-03-02,Sudeste,42,Premium,Bienal,Pix,16,154.7,4,1,9,7.2,2,Sim,0,
CUST-01377,2026-02-03,Nordeste,50,Básico,Mensal,Cartão,4,75.26,2,0,8,39.9,4,Não,0,
CUST-01378,2022-10-04,Centro-Oeste,25,Padrão,Mensal,Débito automático,45,78.69,2,0,9,30.4,8,Sim,1,2026-01-11
CUST-01379,2023-11-15,Nordeste,39,Básico,Mensal,Cartão,31,39.0,2,0,10,54.9,8,Sim,0,
CUST-01380,2025-04-19,Sudeste,26,Básico,Mensal,Pix,14,70.49,5,0,4,38.3,12,Sim,0,
CUST-01381,2025-08-21,Sul,27,Básico,Mensal,Débito automático,10,72.48,2,3,6,36.1,10,Não,1,2026-05-16
CUST-01382,2025-07-18,Sudeste,32,Básico,Anual,Débito automático,11,39.0,1,0,5,14.5,3,Não,0,
CUST-01383,2024-05-06,Sul,45,Padrão,Mensal,Cartão,26,97.26,0,0,8,39.4,17,Não,1,2026-05-19
CUST-01384,2020-07-13,Norte,35,Básico,Mensal,Cartão,72,80.42,1,1,9,46.5,17,Sim,0,
CUST-01385,2024-09-03,Norte,31,Básico,Anual,Pix,22,43.91,2,0,2,73.1,11,Não,1,2026-05-22
CUST-01386,2025-12-15,Sudeste,40,Premium,Anual,Cartão,6,160.41,4,1,4,23.8,13,Sim,0,
CUST-01387,2025-07-02,Nordeste,25,Padrão,Bienal,Boleto,12,106.11,0,1,3,30.5,5,Sim,0,
CUST-01388,2024-03-08,Sudeste,44,Padrão,Mensal,Pix,28,79.01,2,1,5,59.7,3,Não,1,2026-02-21
CUST-01389,2025-05-02,Centro-Oeste,53,Padrão,Anual,Cartão,14,91.11,3,0,7,44.2,4,Sim,0,
CUST-01390,2025-09-18,Sudeste,38,Padrão,Mensal,Pix,9,75.33,1,0,10,42.5,20,Não,0,
CUST-01391,2024-09-01,Norte,37,Padrão,Mensal,Boleto,22,96.7,2,0,4,19.3,5,Não,0,
CUST-01392,2025-06-29,Centro-Oeste,43,Padrão,Anual,Boleto,12,87.93,1,1,10,30.6,7,Sim,0,
CUST-01393,2024-01-31,Sudeste,18,Premium,Mensal,Pix,29,161.91,0,1,8,45.6,4,Sim,0,
CUST-01394,2024-01-28,Sudeste,45,Básico,Anual,Cartão,29,67.89,3,0,8,21.5,1,Não,0,
CUST-01395,2023-06-19,Centro-Oeste,75,Padrão,Mensal,Pix,36,118.44,2,1,8,34.5,3,Não,0,
CUST-01396,2023-03-15,Sudeste,38,Básico,Mensal,Boleto,40,91.65,1,2,4,29.7,5,Sim,1,2026-02-26
CUST-01397,2025-04-19,Sul,38,Premium,Mensal,Boleto,14,161.91,5,0,6,43.5,9,Sim,0,
CUST-01398,2022-11-01,Centro-Oeste,48,Básico,Mensal,Débito automático,44,54.57,1,1,5,38.3,13,Sim,0,
CUST-01399,2024-11-24,Sul,59,Básico,Mensal,Débito automático,19,53.75,2,0,8,10.1,1,Sim,0,
CUST-01400,2026-01-08,Sudeste,51,Premium,Mensal,Pix,5,145.49,0,0,5,30.0,9,Não,0,
CUST-01401,2023-01-25,Sul,18,Padrão,Mensal,Débito automático,41,105.27,3,0,6,68.7,2,Não,0,
CUST-01402,2021-08-28,Sudeste,46,Básico,Anual,Cartão,58,52.07,4,2,5,51.5,2,Não,0,
CUST-01403,2024-09-09,Norte,70,Básico,Mensal,Pix,21,66.25,2,1,10,29.3,11,Sim,0,
CUST-01404,2022-08-25,Sudeste,46,Básico,Anual,Pix,46,45.94,3,0,6,48.1,2,Sim,1,2026-03-23
CUST-01405,2024-07-30,Sudeste,25,Premium,Anual,Boleto,23,152.47,0,2,5,26.7,6,Não,0,
CUST-01406,2025-03-02,Sudeste,42,Padrão,Mensal,Boleto,16,105.05,1,1,8,43.4,3,Sim,1,2026-01-19
CUST-01407,2024-07-25,Norte,24,Básico,Mensal,Cartão,23,57.25,0,0,7,23.3,11,Não,1,2026-01-21
CUST-01408,2024-05-28,Sudeste,54,Padrão,Anual,Débito automático,25,72.12,2,1,10,77.7,9,Não,0,
CUST-01409,2024-02-28,Centro-Oeste,28,Padrão,Anual,Débito automático,28,98.79,0,0,8,29.9,9,Sim,0,
CUST-01410,2024-11-07,Nordeste,40,Básico,Mensal,Débito automático,20,47.78,2,2,7,34.1,2,Sim,0,
CUST-01411,2023-02-20,Centro-Oeste,29,Premium,Anual,Pix,40,175.54,1,0,9,54.9,7,Sim,0,
CUST-01412,2023-09-03,Norte,32,Básico,Mensal,Débito automático,34,72.6,1,0,8,33.6,10,Não,0,
CUST-01413,2025-07-19,Centro-Oeste,57,Premium,Mensal,Boleto,11,127.04,1,1,9,36.5,5,Sim,0,
CUST-01414,2025-01-20,Norte,40,Padrão,Mensal,Boleto,17,110.22,4,0,8,36.2,2,Não,1,2026-05-07
CUST-01415,2023-03-20,Sudeste,32,Básico,Mensal,Pix,39,64.45,3,1,6,39.5,6,Sim,0,
CUST-01416,2024-08-17,Nordeste,25,Padrão,Mensal,Débito automático,22,78.22,3,2,4,18.9,6,Sim,1,2026-02-18
CUST-01417,2025-04-30,Sul,18,Padrão,Mensal,Boleto,14,111.3,2,2,7,41.3,18,Não,0,
CUST-01418,2024-08-31,Sul,24,Padrão,Mensal,Pix,22,81.08,2,1,3,25.9,7,Sim,1,2026-02-22
CUST-01419,2025-10-25,Centro-Oeste,40,Padrão,Anual,Débito automático,8,115.04,4,3,5,24.2,5,Não,0,
CUST-01420,2022-01-10,Norte,51,Básico,Mensal,Cartão,54,49.95,2,1,6,28.8,6,Sim,1,2026-01-01
CUST-01421,2024-05-26,Nordeste,32,Básico,Anual,Boleto,25,39.0,0,0,10,16.3,4,Sim,0,
CUST-01422,2025-02-10,Sul,58,Padrão,Bienal,Cartão,16,128.69,0,0,7,28.6,3,Sim,0,
CUST-01423,2025-11-26,Sul,30,Básico,Mensal,Pix,7,39.0,2,0,10,18.2,5,Sim,0,
CUST-01424,2020-09-10,Sudeste,36,Básico,Mensal,Cartão,70,47.72,1,1,8,9.6,5,Sim,0,
CUST-01425,2025-11-21,Sudeste,26,Padrão,Mensal,Cartão,7,90.46,0,0,3,47.8,4,Não,0,
CUST-01426,2023-10-28,Sudeste,51,Básico,Bienal,Pix,32,52.62,2,0,9,28.6,3,Sim,0,
CUST-01427,2024-11-05,Sudeste,64,Padrão,Mensal,Cartão,20,108.78,1,1,9,37.4,20,Sim,1,2026-05-31
CUST-01428,2024-08-25,Sudeste,18,Padrão,Mensal,Cartão,22,99.81,5,1,3,44.0,3,Não,1,2026-03-27
CUST-01429,2024-06-21,Nordeste,35,Premium,Bienal,Boleto,24,173.06,4,0,8,60.5,16,Não,0,
CUST-01430,2025-01-21,Sul,54,Básico,Mensal,Cartão,17,64.21,4,0,10,29.0,5,Sim,0,
CUST-01431,2024-06-10,Norte,22,Padrão,Mensal,Cartão,25,75.58,1,1,2,33.2,3,Não,0,
CUST-01432,2024-04-02,Nordeste,46,Premium,Bienal,Cartão,27,166.7,2,0,5,42.4,4,Sim,0,
CUST-01433,2023-06-07,Sudeste,54,Básico,Bienal,Cartão,37,62.27,1,0,9,13.7,1,Sim,0,
CUST-01434,2023-09-13,Sudeste,40,Padrão,Mensal,Cartão,34,90.26,1,1,7,27.0,8,Sim,1,2026-01-02
CUST-01435,2025-06-25,Sudeste,46,Padrão,Mensal,Débito automático,12,128.03,3,0,10,32.6,13,Sim,0,
CUST-01436,2025-05-19,Norte,60,Básico,Mensal,Pix,13,67.52,3,0,9,24.5,8,Sim,0,
CUST-01437,2022-11-06,Sudeste,62,Básico,Mensal,Pix,44,72.18,1,1,9,24.6,7,Não,0,
CUST-01438,2024-12-11,Sul,38,Padrão,Mensal,Pix,18,112.67,2,2,9,21.8,34,Sim,0,
CUST-01439,2023-11-28,Norte,33,Básico,Mensal,Cartão,31,53.12,1,1,5,107.1,3,Não,0,
CUST-01440,2022-04-23,Norte,28,Premium,Anual,Boleto,50,167.87,1,0,6,32.5,15,Sim,1,2026-06-06
CUST-01441,2024-04-19,Sudeste,51,Padrão,Anual,Débito automático,26,103.42,1,0,10,21.1,9,Não,0,
CUST-01442,2025-08-02,Sudeste,23,Básico,Bienal,Cartão,11,51.2,4,0,6,29.2,1,Sim,0,
CUST-01443,2025-07-17,Sudeste,36,Padrão,Anual,Cartão,11,81.9,2,0,9,20.3,3,Sim,0,
CUST-01444,2024-11-01,Sudeste,40,Padrão,Mensal,Boleto,20,99.34,1,0,7,34.0,3,Sim,0,
CUST-01445,2024-10-27,Sudeste,33,Básico,Mensal,Cartão,20,67.22,3,1,5,37.5,11,Sim,1,2026-05-10
CUST-01446,2025-08-13,Sul,42,Premium,Mensal,Cartão,10,159.23,2,0,5,61.1,7,Sim,1,2026-04-24
CUST-01447,2025-05-10,Centro-Oeste,70,Padrão,Mensal,Boleto,13,96.45,4,0,8,15.2,5,Não,0,
CUST-01448,2023-07-30,Sul,38,Padrão,Mensal,Pix,35,99.38,2,0,10,3.5,4,Não,0,
CUST-01449,2022-10-05,Nordeste,34,Premium,Anual,Cartão,45,154.98,0,1,8,51.4,0,Não,0,
CUST-01450,2024-11-11,Sudeste,51,Padrão,Mensal,Boleto,19,120.69,1,1,7,33.5,10,Não,1,2026-05-05
CUST-01451,2026-05-11,Nordeste,42,Padrão,Mensal,Cartão,1,102.78,1,0,5,46.7,25,Não,1,2026-05-31
CUST-01452,2023-10-04,Nordeste,56,Básico,Mensal,Cartão,33,52.19,3,0,7,52.5,16,Sim,0,
CUST-01453,2025-12-26,Centro-Oeste,41,Básico,Bienal,Boleto,6,39.0,2,1,7,57.6,6,Não,0,
CUST-01454,2025-10-16,Norte,36,Padrão,Anual,Pix,8,96.24,0,0,5,17.9,15,Não,0,
CUST-01455,2024-10-08,Sudeste,18,Padrão,Mensal,Pix,21,90.92,2,0,8,43.7,10,Sim,0,
CUST-01456,2022-02-24,Sudeste,20,Padrão,Mensal,Boleto,52,90.4,2,1,5,21.3,21,Sim,0,
CUST-01457,2023-04-20,Sudeste,18,Padrão,Bienal,Boleto,38,112.2,0,0,6,21.0,1,Sim,0,
CUST-01458,2023-06-26,Sul,44,Padrão,Mensal,Débito automático,36,100.12,2,1,9,40.1,6,Não,1,2026-02-05
CUST-01459,2024-08-31,Norte,23,Premium,Anual,Pix,22,135.45,1,0,10,41.1,22,Não,0,
CUST-01460,2025-09-27,Sudeste,54,Premium,Anual,Pix,9,167.66,1,2,10,45.4,2,Sim,0,
CUST-01461,2022-08-01,Nordeste,39,Básico,Anual,Boleto,47,39.0,1,1,7,25.8,6,Sim,0,
CUST-01462,2025-09-10,Sul,36,Premium,Mensal,Cartão,9,168.71,2,1,8,37.9,5,Sim,0,
CUST-01463,2023-12-24,Sudeste,29,Padrão,Bienal,Boleto,30,92.35,0,1,8,39.4,3,Sim,0,
CUST-01464,2024-04-07,Sudeste,46,Básico,Mensal,Cartão,27,60.22,0,0,8,29.7,21,Sim,0,
CUST-01465,2025-10-05,Nordeste,29,Básico,Mensal,Pix,8,58.65,0,1,7,55.0,3,Não,1,2026-05-16
CUST-01466,2025-12-29,Nordeste,27,Básico,Mensal,Boleto,6,56.93,2,1,10,12.1,5,Não,0,
CUST-01467,2023-07-15,Sul,53,Padrão,Mensal,Boleto,36,101.93,1,1,6,20.4,5,Não,0,
CUST-01468,2024-06-30,Sudeste,43,Padrão,Mensal,Cartão,24,100.15,0,0,5,54.8,4,Sim,0,
CUST-01469,2022-08-14,Nordeste,36,Padrão,Anual,Pix,47,125.18,3,1,8,40.1,4,Sim,0,
CUST-01470,2024-01-28,Sudeste,47,Padrão,Anual,Boleto,29,102.14,2,0,6,86.4,2,Sim,0,
CUST-01471,2024-03-25,Norte,39,Básico,Mensal,Débito automático,27,62.46,0,1,10,44.6,4,Não,0,
CUST-01472,2026-02-10,Sudeste,44,Padrão,Anual,Pix,4,89.07,1,2,6,23.6,20,Não,1,2026-05-02
CUST-01473,2024-04-05,Sudeste,29,Premium,Bienal,Cartão,27,164.33,2,0,9,52.5,7,Sim,0,
CUST-01474,2024-07-17,Sul,64,Premium,Mensal,Pix,23,144.67,2,0,8,57.3,6,Não,1,2026-01-16
CUST-01475,2024-01-06,Sul,32,Padrão,Anual,Pix,30,115.1,0,1,4,38.6,13,Não,0,
CUST-01476,2024-07-21,Sul,58,Básico,Bienal,Cartão,23,39.0,0,0,8,19.2,4,Não,0,
CUST-01477,2024-08-20,Sul,37,Básico,Anual,Débito automático,22,47.19,2,1,6,38.1,1,Não,0,
CUST-01478,2024-09-16,Norte,49,Básico,Mensal,Pix,21,39.0,0,0,10,27.2,12,Sim,0,
CUST-01479,2025-03-16,Sul,48,Padrão,Bienal,Pix,15,104.88,0,2,5,24.4,2,Sim,0,
CUST-01480,2023-07-17,Sul,53,Básico,Anual,Pix,35,53.07,1,0,5,36.0,4,Sim,0,
CUST-01481,2020-07-25,Sudeste,29,Premium,Mensal,Cartão,72,168.6,2,0,2,12.6,1,Não,1,2026-02-16
CUST-01482,2025-10-03,Sudeste,52,Padrão,Mensal,Pix,9,85.34,1,0,5,31.2,2,Não,0,
CUST-01483,2025-07-05,Sul,61,Padrão,Mensal,Pix,12,106.44,2,1,8,23.8,2,Sim,1,2026-05-11
CUST-01484,2023-07-21,Sudeste,36,Básico,Mensal,Pix,35,67.12,2,1,5,19.4,8,Sim,0,
CUST-01485,2024-10-14,Nordeste,39,Padrão,Mensal,Boleto,20,101.97,3,0,8,28.2,1,Sim,0,
CUST-01486,2025-01-20,Sudeste,33,Padrão,Mensal,Pix,17,99.43,2,0,7,26.3,13,Sim,0,
CUST-01487,2025-12-06,Norte,35,Padrão,Anual,Pix,6,100.92,2,0,5,52.3,4,Sim,0,
CUST-01488,2025-06-24,Sul,60,Básico,Anual,Débito automático,12,46.25,1,0,7,32.3,5,Sim,0,
CUST-01489,2025-07-26,Centro-Oeste,27,Premium,Mensal,Pix,11,143.95,4,0,5,40.3,6,Sim,0,
CUST-01490,2025-12-27,Sul,28,Básico,Mensal,Pix,6,66.61,1,0,9,60.0,1,Não,0,
CUST-01491,2022-12-07,Sudeste,58,Básico,Mensal,Débito automático,43,53.84,2,0,3,23.9,10,Sim,1,2026-04-08
CUST-01492,2024-04-12,Nordeste,46,Premium,Mensal,Pix,26,165.35,0,1,8,33.2,10,Sim,0,
CUST-01493,2020-07-07,Nordeste,64,Básico,Anual,Pix,72,80.71,3,0,5,42.8,10,Sim,0,
CUST-01494,2024-02-23,Nordeste,34,Básico,Mensal,Boleto,28,52.6,1,0,7,35.2,2,Sim,0,
CUST-01495,2025-08-14,Sudeste,41,Padrão,Bienal,Pix,10,90.6,2,0,8,30.7,2,Sim,0,
CUST-01496,2024-01-24,Nordeste,31,Padrão,Mensal,Débito automático,29,94.46,2,1,7,29.2,6,Sim,0,
CUST-01497,2023-09-11,Centro-Oeste,41,Básico,Mensal,Pix,34,59.55,3,1,10,39.1,3,Não,0,
CUST-01498,2025-03-03,Nordeste,18,Básico,Anual,Pix,16,67.6,0,0,6,21.6,5,Não,0,
CUST-01499,2023-10-14,Sudeste,47,Básico,Mensal,Cartão,33,58.6,2,1,4,21.1,4,Sim,0,
CUST-01500,2023-10-20,Nordeste,43,Padrão,Mensal,Cartão,32,128.1,2,0,10,65.3,19,Sim,0,
CUST-01501,2025-05-18,Nordeste,38,Básico,Mensal,Pix,13,64.89,2,1,8,11.9,10,Sim,0,
CUST-01502,2023-06-02,Norte,34,Padrão,Anual,Cartão,37,109.93,1,0,7,22.3,2,Sim,0,
CUST-01503,2024-02-02,Sudeste,28,Premium,Mensal,Pix,29,158.48,2,1,10,45.0,5,Sim,0,
CUST-01504,2024-07-07,Sudeste,48,Básico,Anual,Cartão,24,73.17,1,1,4,52.7,2,Sim,0,
CUST-01505,2024-05-08,Nordeste,25,Básico,Anual,Cartão,26,56.13,2,0,7,16.5,4,Não,1,2026-05-18
CUST-01506,2025-09-01,Sul,45,Básico,Anual,Pix,10,49.98,2,0,5,55.3,4,Não,0,
CUST-01507,2021-11-27,Nordeste,64,Básico,Anual,Boleto,55,71.67,1,1,7,113.4,3,Sim,0,
CUST-01508,2024-11-08,Sul,57,Básico,Anual,Cartão,19,58.2,1,1,4,61.5,6,Não,0,
CUST-01509,2025-01-04,Sudeste,21,Padrão,Anual,Boleto,18,102.43,1,0,7,31.5,8,Sim,0,
CUST-01510,2024-01-12,Nordeste,33,Básico,Mensal,Cartão,30,72.75,0,1,7,31.5,4,Não,1,2026-04-03
CUST-01511,2020-07-31,Sudeste,44,Padrão,Anual,Cartão,72,100.95,1,1,7,37.1,2,Sim,0,
CUST-01512,2023-04-21,Sudeste,38,Padrão,Anual,Débito automático,38,96.91,5,1,2,20.2,5,Não,1,2026-02-01
CUST-01513,2024-10-09,Nordeste,22,Premium,Mensal,Débito automático,20,151.5,0,0,9,26.4,5,Não,0,
CUST-01514,2024-01-09,Nordeste,44,Básico,Anual,Pix,30,73.86,4,1,6,30.8,24,Não,1,2026-01-09
CUST-01515,2023-12-18,Centro-Oeste,39,Básico,Mensal,Pix,30,54.22,4,3,10,47.3,9,Não,1,2026-03-29
CUST-01516,2024-06-20,Sudeste,62,Premium,Mensal,Débito automático,24,158.28,2,0,6,45.7,1,Não,1,2026-06-21
CUST-01517,2025-08-16,Sudeste,36,Básico,Mensal,Pix,10,63.02,3,1,6,19.2,6,Sim,0,
CUST-01518,2023-04-11,Norte,53,Padrão,Mensal,Cartão,39,102.96,0,1,7,29.7,13,Não,0,
CUST-01519,2025-01-17,Sudeste,24,Padrão,Mensal,Cartão,17,113.19,2,0,4,17.1,8,Sim,0,
